Datetime,district_cooling-cooling,district_heating,district_heating-water_systems,electricity-cooling,electricity-exterior_lighting,electricity-fans,electricity-heat_recovery,electricity-heat_rejection,electricity-heating,electricity-interior_equipment,electricity-interior_lighting,electricity-pumps,electricity-refrigeration,electricity-water_systems,natural_gas-heating,natural_gas-interior_equipment,natural_gas-water_systems,district_cooling-total_energy_consumption,district_heating-total_energy_consumption,electricity-total_energy_consumption,natural_gas-total_energy_consumption,other_fuel-heating,other_fuel-water_systems,other_fuel-total,site_energy-total,TMP_F
2018-11-29 18:00:00+00:00,1060.426442,9201.585524,2106.958463,23125.60769,0.0,260922.3805,5663.418739,66.19357297,134903.3585,386716.9858,316067.5112,7442.807598,6493.599499,108413.7544,468165.1315,269940.0219,95474.83405,1060.426442,11308.54399,1249815.617,833579.9875,78541.32775,11124.15175,89665.47949,2185430.073,42.1
2018-11-29 19:00:00+00:00,1085.018971,8999.632348,2061.10484,22365.95342,0.0,258150.857,5617.733441,63.93642297,126401.097,373396.891,301923.0394,7436.753819,6477.737641,104383.6907,443815.057,213675.6489,92867.49165,1085.018971,11060.73719,1206217.69,750358.1976,73464.63132,10652.39813,84117.02945,2052838.691,44.1
2018-11-29 20:00:00+00:00,1005.190635,8803.960792,1972.004034,20439.03614,0.0,249469.8545,5418.141438,59.56292693,124505.1347,352902.3744,278872.4906,7418.565457,6461.559721,98970.67494,431607.1879,198912.1796,91622.22231,1005.190635,10775.96483,1144517.395,722141.5898,71519.89586,10432.9103,81952.80615,1960392.963,43.0
2018-11-29 21:00:00+00:00,961.6209778,9199.025212,1971.963113,18787.13155,0.0,236759.2238,5150.559856,54.3188143,132346.5501,343002.5185,257927.5967,7271.116821,6466.040075,93468.09337,454135.7007,257961.0606,89906.50847,961.6209778,11170.98832,1101233.149,802003.2698,76605.16443,10114.06987,86719.23429,2002088.279,42.1
2018-11-29 22:00:00+00:00,928.7191988,9410.841982,1806.431707,16983.60893,94455.6775,220148.8329,4654.353427,47.91314291,145371.8235,334984.9347,237887.0645,7134.29888,6486.821226,84929.02879,482525.4305,305500.4962,87101.29615,928.7191988,11217.27369,1153084.358,875127.2229,82212.82766,9729.901697,91942.72936,2132300.319,39.9
2018-11-29 23:00:00+00:00,852.1126797,9451.230454,1963.305314,15256.78702,94455.6775,201902.8316,4382.402042,42.44810967,150612.8236,330636.9757,220256.986,6767.069091,6498.934391,83106.53418,489481.7341,300496.3825,85001.45099,852.1126797,11414.53577,1113919.469,874979.5676,85288.48719,9506.69017,94795.17736,2095960.879,39.9
2018-11-30 00:00:00+00:00,857.1077786,9614.263302,1915.740412,13802.00936,94455.6775,186104.0071,4079.213601,33.54015043,147526.1509,310636.0645,206235.7941,6491.368501,6502.261824,77554.80615,470527.8461,256809.0408,78231.85189,857.1077786,11530.00371,1053420.894,805568.7389,80948.44292,9008.186606,89956.62953,1961333.389,39.0
2018-11-30 01:00:00+00:00,780.737532,9478.607866,1914.963154,13049.18359,94455.6775,156799.2243,3730.966405,29.4995091,132685.4447,298038.7589,194750.1082,6078.97221,6497.742309,68531.20002,413223.8897,210460.7926,70735.48011,780.737532,11393.57102,974646.7776,694420.1624,72704.68558,8318.676242,81023.36182,1762264.625,37.0
2018-11-30 02:00:00+00:00,752.8780417,8842.849503,1682.921518,12911.22636,94455.6775,145744.9858,3482.943268,26.48721994,132798.0445,283659.8527,180450.2415,5808.299217,6495.56765,51754.50858,399141.2957,186223.9449,55326.50723,752.8780417,10525.77102,917587.8344,640691.7478,71739.04693,6835.176671,78574.2236,1648132.468,36.0
2018-11-30 03:00:00+00:00,738.2800975,5174.120835,1526.119904,12457.36047,94455.6775,128149.832,2422.597107,25.52973632,93006.90532,269231.7792,146021.8358,5503.627975,6453.180449,41330.69996,308159.4019,138910.1922,42994.50823,738.2800975,6700.240739,799059.0256,490064.1023,50828.03212,5855.304277,56683.33639,1353244.997,34.0
2018-11-30 04:00:00+00:00,784.4015891,4647.825321,1083.316477,12141.56543,94455.6775,118832.3332,2377.915887,24.73084295,89450.18705,257500.1331,104845.3978,5295.791358,5771.289266,30403.27011,287620.4335,87359.72178,31165.95231,784.4015891,5731.141798,721098.2917,406146.1075,49146.00579,3970.803371,53116.80916,1186876.762,33.1
2018-11-30 05:00:00+00:00,743.1519432,4955.936493,803.1473029,11793.83565,94455.6775,115331.8156,2324.780159,24.55216421,89134.65571,248397.9829,82661.62298,5398.998594,5769.329888,22228.34625,295455.2842,44738.99134,22629.65232,743.1519432,5759.083795,677521.5974,362823.9279,50107.43268,2966.399598,53073.83228,1099921.603,33.1
2018-11-30 06:00:00+00:00,694.3009078,4463.011502,369.648964,11850.92925,93365.60959,100797.0611,2613.096572,23.74362171,87664.82105,245188.7902,73125.74944,5268.541749,5764.286725,16184.19695,277934.2779,29794.64663,15447.62985,694.3009078,4832.660466,641846.8263,323176.5543,48065.18907,1778.968626,49844.1577,1020394.509,32.0
2018-11-30 07:00:00+00:00,735.4661429,3926.929042,285.4912387,11093.90545,93365.60959,98134.78159,2242.031143,23.34053663,82740.64149,243609.0168,69781.61828,5363.984487,5760.636122,12817.92665,270562.0049,29848.19905,12327.13777,735.4661429,4212.420281,624933.4921,312737.3418,45918.66413,1463.041347,47381.70548,990000.4349,34.0
2018-11-30 08:00:00+00:00,727.4034609,4382.935137,264.5521775,11275.50847,93365.60959,100046.6858,2308.925145,24.21331477,87404.22794,239598.0719,69456.10003,5425.683046,5755.374402,12651.90528,287527.1568,30057.75122,12265.87581,727.4034609,4647.487315,627312.3049,329850.7838,49043.72165,1346.920806,50390.64245,1012928.631,35.1
2018-11-30 09:00:00+00:00,632.8025203,4749.058137,300.2592001,11415.01415,93365.60959,108012.0374,2540.19174,25.24141785,93966.41144,235259.9691,73214.32939,5574.702462,5746.323113,15744.22483,315254.9139,30651.29097,16154.824,632.8025203,5049.317337,644864.0547,362061.0289,51144.94261,1675.373995,52820.3166,1065427.529,35.1
2018-11-30 10:00:00+00:00,696.5543986,4854.138299,311.2910553,11810.5948,93365.60959,119055.1409,2517.067806,26.62350916,110013.2386,236800.4979,84099.14129,5774.705335,5739.191035,21606.76251,356061.1247,44856.39116,23098.6321,696.5543986,5165.429355,690808.5733,424016.148,62618.76007,2553.750815,65172.51089,1185859.226,35.1
2018-11-30 11:00:00+00:00,617.9538173,7554.997717,392.2176979,12605.13056,93365.60959,153567.5623,3272.110341,27.92036551,142146.6265,246792.4274,108706.856,6078.278961,5739.605241,30080.86115,430856.6453,85253.20918,33115.94542,617.9538173,7947.215415,802382.9884,549225.7999,75294.93974,3331.148642,78626.08838,1438800.058,35.1
2018-11-30 12:00:00+00:00,822.2032353,11238.45017,413.7499555,15534.61375,94455.6775,199739.2744,4480.574375,38.26253367,227474.8371,283852.0581,152991.7224,6631.608375,6536.78954,43610.66402,662745.7674,137854.2332,45793.14756,822.2032353,11652.20012,1035346.082,846393.1482,119279.1574,5110.784894,124389.9423,2018603.591,36.0
2018-11-30 13:00:00+00:00,980.3897475,10837.89439,1042.790793,17459.13637,0.0,220079.0701,4827.781446,45.90269575,222041.1625,313235.3261,217241.6021,7140.300273,6505.34853,67392.44183,653009.8586,193992.8075,67481.11791,980.3897475,11880.68519,1075968.072,914483.784,116789.6765,7252.762547,124042.4391,2127355.386,37.0
2018-11-30 14:00:00+00:00,1129.27414,10750.09894,1442.871038,19774.22753,0.0,234855.1884,5136.814159,65.7995643,194367.1504,344240.6261,277358.2265,6942.995377,6510.179751,90891.40676,588566.2516,206674.5712,81701.16138,1129.27414,12192.96998,1180142.615,876941.9841,106497.0092,9561.88659,116058.8957,2186465.756,37.0
2018-11-30 15:00:00+00:00,1149.695505,9461.163944,1857.896614,21964.79486,0.0,248067.014,5347.845612,79.35684197,170362.7658,373103.9216,305341.5208,7051.597959,6514.560861,105094.8366,528693.2963,239743.3716,92480.17009,1149.695505,11319.06056,1242928.215,860916.838,99400.33301,10687.48702,110087.82,2226401.647,37.9
2018-11-30 16:00:00+00:00,1215.401387,9180.272788,2181.298141,23535.63758,0.0,258023.7631,5542.165988,94.0743782,156310.9322,389338.3446,317504.6801,7195.077959,6540.601313,111049.9635,480048.0753,301204.5191,97536.33227,1215.401387,11361.57093,1275135.241,878788.9266,91532.27004,11339.30569,102871.5757,2269372.734,39.0
2018-11-30 17:00:00+00:00,1342.828272,8244.295862,2267.697297,23638.6768,0.0,260899.5709,5644.835019,105.9104183,143173.522,396954.2589,319902.7579,7316.242647,6549.923299,111770.1951,412990.706,302389.2486,97041.8103,1342.828272,10511.99316,1275955.893,812421.7649,85167.74007,11444.05011,96611.79018,2196844.288,39.0
2018-11-30 18:00:00+00:00,1161.558231,7807.383382,2110.996449,23428.60891,0.0,260556.5784,5670.919168,100.5110215,130546.3102,394649.2349,316101.3144,7419.618281,6552.96253,109263.9058,374517.6837,269940.0219,95561.65437,1161.558231,9918.379831,1254289.964,740019.36,79797.26733,11175.91553,90973.18286,2096362.463,39.0
2018-11-30 19:00:00+00:00,1173.692423,7862.539454,1992.827035,21991.35618,0.0,258119.7476,5640.511904,96.97241009,122898.5177,381118.8762,301964.038,7303.138645,6540.828083,104362.6773,367433.0551,213675.6489,93524.25232,1173.692423,9855.366489,1210036.664,674632.9564,75378.08068,10641.01883,86019.0995,1981717.797,39.0
2018-11-30 19:00:00+00:00,1173.692423,7862.539454,1992.827035,21991.35618,0.0,258119.7476,5640.511904,96.97241009,122898.5177,381118.8762,301964.038,7303.138645,6540.828083,104362.6773,367433.0551,213675.6489,93524.25232,1173.692423,9855.366489,1210036.664,674632.9564,75378.08068,10641.01883,86019.0995,1981717.797,39.0
2018-11-30 20:00:00+00:00,1083.083378,7835.633097,2047.79653,19850.39072,0.0,249579.7312,5412.982233,82.43993644,117286.3239,359499.8302,278893.6342,7275.414306,6527.090329,99315.36434,363549.9811,198912.1796,92141.77342,1083.083378,9883.429627,1143723.201,654603.9341,70923.58525,10439.3268,81362.91205,1890656.577,39.9
2018-11-30 21:00:00+00:00,1054.893746,7743.594729,1900.622747,18672.02284,0.0,236514.5506,5177.248473,79.75893325,118075.7561,348200.4868,257944.8783,7189.969368,6533.820056,93511.58956,364012.0411,257961.0606,89398.70782,1054.893746,9644.217476,1091900.081,711371.8095,72148.18106,10211.22972,82359.41078,1896330.428,39.9
2018-11-30 21:00:00+00:00,1054.893746,7743.594729,1900.622747,18672.02284,0.0,236514.5506,5177.248473,79.75893325,118075.7561,348200.4868,257944.8783,7189.969368,6533.820056,93511.58956,364012.0411,257961.0606,89398.70782,1054.893746,9644.217476,1091900.081,711371.8095,72148.18106,10211.22972,82359.41078,1896330.428,39.9
2018-11-30 22:00:00+00:00,998.2981809,7714.066197,1854.495637,18222.09242,94455.6775,219487.0963,4660.181953,75.95346403,122498.6167,336416.8518,237886.5649,7126.41318,6556.337345,85017.26743,374409.0879,305500.4962,87484.14917,998.2981809,9568.561834,1132403.053,767393.7333,72800.37232,9622.596269,82422.96859,1992786.631,39.0
2018-11-30 22:00:00+00:00,998.2981809,7714.066197,1854.495637,18222.09242,94455.6775,219487.0963,4660.181953,75.95346403,122498.6167,336416.8518,237886.5649,7126.41318,6556.337345,85017.26743,374409.0879,305500.4962,87484.14917,998.2981809,9568.561834,1132403.053,767393.7333,72800.37232,9622.596269,82422.96859,1992786.631,39.9
2018-11-30 23:00:00+00:00,934.200274,7606.361335,1965.692418,16227.70195,94455.6775,201016.7265,4388.296028,66.05764151,122724.4384,330177.3182,220273.4076,7113.349247,6568.066633,83780.60474,382407.6953,300496.3825,85289.00685,934.200274,9572.053753,1086791.644,768193.0847,73996.3642,9607.898013,83604.26221,1949095.261,39.9
2018-12-01 00:00:00+00:00,916.4888725,7977.814033,2011.567503,14609.5871,94455.6775,184965.7664,4081.167646,56.19329979,120136.6783,308388.3234,206236.1195,6594.655917,6569.45621,78100.37582,375759.1421,256809.0408,78886.6105,916.4888725,9989.381536,1024194.001,711454.7934,70475.01904,8958.15638,79433.17542,1825987.855,39.0
2018-12-01 01:00:00+00:00,835.4089534,7671.642464,1907.410437,13972.65862,94455.6775,154161.8189,3740.136311,52.52173088,98983.76237,294931.3612,194744.2598,5974.898095,6563.318846,69242.16655,318635.3856,210460.7926,70750.94133,835.4089534,9579.052901,936822.5799,599847.1195,59953.79186,8402.991007,68356.78287,1615440.958,39.0
2018-12-01 01:00:00+00:00,835.4089534,7671.642464,1907.410437,13972.65862,94455.6775,154161.8189,3740.136311,52.52173088,98983.76237,294931.3612,194744.2598,5974.898095,6563.318846,69242.16655,318635.3856,210460.7926,70750.94133,835.4089534,9579.052901,936822.5799,599847.1195,59953.79186,8402.991007,68356.78287,1615440.958,39.0
2018-12-01 02:00:00+00:00,807.1995863,6928.000081,1733.531226,13907.31912,94455.6775,142018.1475,3464.096695,49.44920821,94666.7171,280330.5781,180425.3561,5961.217195,6560.005076,51772.74494,300454.1508,186223.9449,55358.7127,807.1995863,8661.531307,873611.3086,542036.8084,56796.93499,6879.277528,63676.21252,1488793.073,39.0
2018-12-01 03:00:00+00:00,786.0220375,3832.659852,1447.485827,13157.26832,94455.6775,125369.7034,2355.306331,47.04194997,64697.65362,266594.9941,145950.9966,5349.433937,6513.760581,41493.31479,226908.8719,138910.1922,43094.57019,786.0220375,5280.145679,765985.1512,408913.6342,40031.96992,5632.225219,45664.19514,1226629.159,37.0
2018-12-01 04:00:00+00:00,831.0991199,3552.574249,1022.123872,13125.46287,94455.6775,116043.4776,2351.669299,46.23612757,62862.79288,256599.446,104701.9471,5204.315261,5778.399338,31158.40101,215558.4056,87359.72178,31202.74593,831.0991199,4574.698121,692327.825,334120.8734,38712.58614,4029.974671,42742.56081,1074597.067,39.0
2018-12-01 05:00:00+00:00,775.796897,3814.764097,787.1905749,12952.68031,94455.6775,112048.0548,2256.766488,45.11790178,65785.95653,249042.5115,82477.98562,5402.859143,5776.842521,22699.23461,219395.0653,44738.99134,22677.45673,775.796897,4601.954671,652943.6869,286811.5134,40699.38081,3047.180385,43746.5612,988879.5226,37.0
2018-12-01 06:00:00+00:00,849.2983459,3959.144738,292.1862599,13983.3695,93365.60959,105276.2204,2417.547143,43.09698097,74400.68444,254628.9639,62158.56293,5561.696965,5772.005516,13169.48271,248301.4064,29590.32939,12903.22083,849.2983459,4251.330998,630777.2401,290794.9567,44304.37553,1374.752445,45679.12797,972351.9633,36.0
2018-12-01 07:00:00+00:00,837.8368241,3404.015291,299.312085,11730.56024,93365.60959,101667.7007,2448.314472,36.95265671,72628.37668,255332.3507,59052.67601,5396.120106,5764.190676,12772.02315,241225.5807,29562.5465,12438.47247,837.8368241,3703.327376,620194.875,283226.5997,41785.44293,1371.349205,43156.79213,951119.4401,35.1
2018-12-01 08:00:00+00:00,646.0006922,3662.110529,272.5849209,11300.1333,93365.60959,103658.7349,2495.196144,34.6344116,84656.25687,251182.5419,56389.79494,5332.880393,5759.247176,14315.04387,260409.9078,29585.39321,16153.35511,646.0006922,3934.69545,628490.0735,306148.6561,45942.25281,1534.682832,47476.93565,986696.3705,35.1
2018-12-01 09:00:00+00:00,630.2596367,4445.790905,306.6034621,10967.92846,93365.60959,110900.9346,2570.554847,32.17930128,99455.8761,244090.5017,56619.55565,5423.661011,5747.943605,17495.27419,287073.2175,29799.0297,21011.68199,630.2596367,4752.394367,646670.019,337883.9292,52972.32231,2102.730622,55075.05293,1045011.665,32.0
2018-12-01 10:00:00+00:00,696.2125375,5142.172897,357.401618,10813.09162,93365.60959,119140.6976,2852.257405,31.90841581,111146.0683,235172.1508,58301.45826,5468.649255,5739.820397,21160.30584,327945.3289,43233.48576,27008.28722,696.2125375,5499.574515,663192.0174,398187.1018,60235.3319,2794.937971,63030.26987,1130605.186,34.0
2018-12-01 11:00:00+00:00,669.1835115,6979.563451,615.7258485,12061.71655,93365.60959,134070.4354,3299.354838,41.45517122,139879.6942,224908.8175,64598.36084,5826.658403,5739.140548,28434.62138,410962.4435,82134.7171,36507.11321,669.1835115,7595.2893,712225.8644,529604.2738,77896.47055,3928.00331,81824.47386,1331919.095,30.0
2018-12-01 12:00:00+00:00,686.1677378,11182.5454,1151.352764,12806.82298,94455.6775,160378.8043,3955.599326,36.43300523,219194.922,230798.5672,82462.67955,6363.705711,6577.836738,39216.87659,588058.0873,132737.5828,49412.66622,686.1677378,12333.89817,856247.9249,770208.3363,114413.2157,5484.531536,119897.7473,1759374.087,33.1
2018-12-01 13:00:00+00:00,793.1306075,10693.04322,1400.596448,13451.77224,0.0,174977.8063,4194.114683,39.55751981,216913.5756,227233.5678,117629.5963,6611.590961,6514.981681,48498.00018,600615.9296,180301.9854,61234.00943,793.1306075,12093.63967,816064.5633,842151.9244,112712.53,7005.603794,119718.1338,1790821.404,34.0
2018-12-01 14:00:00+00:00,802.751836,10106.31329,1581.374504,15658.51874,0.0,190677.463,4370.299599,48.79882288,182823.629,222798.0655,153647.4059,6954.382066,6495.803061,61016.69288,563022.5309,184612.5063,70773.11639,802.751836,11687.6878,844491.0586,818408.1535,100160.0854,7864.423946,108024.5094,1783414.174,37.0
2018-12-01 15:00:00+00:00,813.0969336,10131.89813,1719.964726,18293.50627,0.0,205784.7204,4618.182477,62.98341599,157546.2209,226927.1932,168001.775,7065.072322,6477.65418,68795.3882,518035.2733,215120.5385,77391.73499,813.0969336,11851.86286,863572.6964,810547.5468,90736.41658,8720.009333,99456.42591,1786241.642,39.0
2018-12-01 16:00:00+00:00,862.288575,9471.417212,1786.059274,19358.77177,0.0,218643.3568,4934.356225,75.64803921,141310.1324,231259.3717,175361.9532,7194.653059,6494.870969,75158.45871,478138.7041,275344.249,80275.41183,862.288575,11257.47649,879791.5727,833758.3648,81967.21848,9373.698861,91340.91734,1817010.633,39.0
2018-12-01 17:00:00+00:00,910.6386423,9116.034913,1979.131669,20098.26962,0.0,225570.3778,4979.948417,84.74839612,126690.5534,235450.0736,177618.6111,7174.618045,6502.187506,80268.83169,430687.8817,277848.3797,82793.382,910.6386423,11095.16658,884438.2196,791329.6433,74061.61639,9859.004927,83920.62132,1771694.302,39.9
2018-12-01 18:00:00+00:00,948.4456392,8315.730405,1995.157779,20993.20203,0.0,226978.5198,5009.864448,89.6970209,112398.0618,238473.6923,177927.6362,7156.72715,6507.95314,82472.0643,391021.3675,252185.8182,83681.28421,948.4456392,10310.88818,878007.4183,726888.4699,66156.23933,10111.76773,76268.00706,1692423.242,42.1
2018-12-01 19:00:00+00:00,929.1668074,7917.99329,1978.005974,19696.49669,0.0,225430.5714,5051.029852,88.74241328,109330.633,242660.7718,176506.724,7121.889282,6505.567908,83497.58802,390690.1478,202614.7773,83449.63894,929.1668074,9895.999263,875890.0144,676754.5639,63957.87446,9676.452647,73634.32711,1637104.084,43.0
2018-12-01 20:00:00+00:00,891.6381634,8009.255408,1949.037857,18798.60461,0.0,219887.3845,4923.641418,88.43996304,113682.5204,248134.6074,173647.012,7046.132384,6503.611753,81935.74283,393062.3071,193320.6716,81499.51337,891.6381634,9958.293265,874647.6973,667882.492,65665.50069,9507.252501,75172.75319,1628552.887,43.0
2018-12-01 21:00:00+00:00,936.4639646,8091.320884,1922.010364,18211.543,0.0,211826.3739,4841.599494,87.65643611,115931.0477,261624.8891,170733.5305,7112.049157,6524.843044,78811.21014,389042.0356,257525.1625,79047.71313,936.4639646,10013.33125,875704.7424,725614.9112,69890.49942,9291.481871,79181.98129,1691451.443,42.1
2018-12-01 22:00:00+00:00,1011.080992,7881.028358,1860.891788,17540.16607,94455.6775,204028.0032,4742.408245,89.34453115,121101.9807,273720.1269,169227.6311,6899.455739,6562.806325,73750.88069,398398.2176,305701.8603,76158.2794,1011.080992,9741.920146,972118.481,780258.3574,72793.26808,9149.094979,81942.36306,1845072.217,42.1
2018-12-01 23:00:00+00:00,1089.026826,7632.478812,1934.928318,16654.20157,94455.6775,189878.6725,4480.709033,88.41485252,120508.1839,286206.851,168877.8668,6990.042451,6587.758728,71344.9117,398426.7774,300737.7149,72509.24859,1089.026826,9567.40713,966073.2902,771673.7409,74032.57515,8813.169364,82845.74452,1831249.224,42.1
2018-12-01 23:00:00+00:00,1089.026826,7632.478812,1934.928318,16654.20157,94455.6775,189878.6725,4480.709033,88.41485252,120508.1839,286206.851,168877.8668,6990.042451,6587.758728,71344.9117,398426.7774,300737.7149,72509.24859,1089.026826,9567.40713,966073.2902,771673.7409,74032.57515,8813.169364,82845.74452,1831249.224,42.1
2018-12-02 00:00:00+00:00,1048.853347,7396.711716,1890.283782,15904.85877,94455.6775,175139.8786,4290.842463,87.79335587,116093.2924,278636.1946,169315.6349,6869.601902,6598.603396,64552.15313,384972.3697,257130.9208,67031.04108,1048.853347,9286.995498,931944.531,709134.3316,74060.16506,8196.017026,82256.18209,1733670.907,41.0
2018-12-02 00:00:00+00:00,1048.853347,7396.711716,1890.283782,15904.85877,94455.6775,175139.8786,4290.842463,87.79335587,116093.2924,278636.1946,169315.6349,6869.601902,6598.603396,64552.15313,384972.3697,257130.9208,67031.04108,1048.853347,9286.995498,931944.531,709134.3316,74060.16506,8196.017026,82256.18209,1733670.907,41.0
2018-12-02 01:00:00+00:00,1022.674634,7429.778809,1778.46814,15497.77765,94455.6775,161096.47,4112.782922,78.22794498,109351.1279,277034.767,169837.9972,6638.936257,6596.326548,55921.79049,372354.6781,210715.833,59668.79808,1022.674634,9208.246949,900621.8816,642739.3092,69851.22935,7098.83158,76950.06093,1630542.186,42.1
2018-12-02 02:00:00+00:00,1060.013428,7110.765928,1462.901715,15669.80397,94455.6775,146740.1357,3813.763517,78.84258013,102379.3963,273259.3016,162702.6263,6649.544921,6599.51351,46674.15942,347252.8848,186493.4913,50938.5258,1060.013428,8573.667643,859022.7654,584684.9018,63071.45085,6354.091243,69425.5421,1522766.903,41.0
2018-12-02 02:00:00+00:00,1060.013428,7110.765928,1462.901715,15669.80397,94455.6775,146740.1357,3813.763517,78.84258013,102379.3963,273259.3016,162702.6263,6649.544921,6599.51351,46674.15942,347252.8848,186493.4913,50938.5258,1060.013428,8573.667643,859022.7654,584684.9018,63071.45085,6354.091243,69425.5421,1522766.903,41.0
2018-12-02 02:00:00+00:00,1060.013428,7110.765928,1462.901715,15669.80397,94455.6775,146740.1357,3813.763517,78.84258013,102379.3963,273259.3016,162702.6263,6649.544921,6599.51351,46674.15942,347252.8848,186493.4913,50938.5258,1060.013428,8573.667643,859022.7654,584684.9018,63071.45085,6354.091243,69425.5421,1522766.903,41.0
2018-12-02 02:00:00+00:00,1060.013428,7110.765928,1462.901715,15669.80397,94455.6775,146740.1357,3813.763517,78.84258013,102379.3963,273259.3016,162702.6263,6649.544921,6599.51351,46674.15942,347252.8848,186493.4913,50938.5258,1060.013428,8573.667643,859022.7654,584684.9018,63071.45085,6354.091243,69425.5421,1522766.903,41.0
2018-12-02 03:00:00+00:00,1026.678174,3953.163341,1235.347422,15175.84975,94455.6775,126704.9743,2726.65723,80.56732401,70407.25397,264686.1764,133244.947,5791.982101,6552.403366,36356.83345,258088.9374,139156.4801,38898.05424,1026.678174,5188.510763,756183.3223,436143.4718,45131.53847,4827.569026,49959.10749,1248501.102,39.9
2018-12-02 03:00:00+00:00,1026.678174,3953.163341,1235.347422,15175.84975,94455.6775,126704.9743,2726.65723,80.56732401,70407.25397,264686.1764,133244.947,5791.982101,6552.403366,36356.83345,258088.9374,139156.4801,38898.05424,1026.678174,5188.510763,756183.3223,436143.4718,45131.53847,4827.569026,49959.10749,1248501.102,39.9
2018-12-02 04:00:00+00:00,920.4516564,3891.436203,836.7925379,14975.17349,94455.6775,116364.6596,2669.219243,83.18854766,65028.46822,256710.3312,93733.28365,5801.393948,5776.17966,26584.84374,239091.7684,87428.97049,28656.56189,920.4516564,4728.228741,682182.4188,355177.3007,42927.60996,2604.718679,45532.32863,1088540.739,41.0
2018-12-02 05:00:00+00:00,934.9928992,3529.562617,442.5370428,14455.50951,94455.6775,109244.8039,2649.771278,83.04392637,61494.54067,253200.1485,71028.7038,6122.110205,5769.73802,20120.65959,226907.1789,44649.33394,19313.55953,934.9928992,3972.09966,638624.7069,290870.0723,40153.3731,1752.897902,41906.27101,976308.1521,42.1
2018-12-02 06:00:00+00:00,844.2226512,2898.080541,354.4313069,13834.97586,93365.60959,105866.4037,2538.454904,88.54712117,50160.72313,230561.1782,57300.39048,5378.241664,5764.89336,14724.60364,181885.1802,34016.93121,14238.54641,844.2226512,3252.511847,579584.0216,230140.6578,33513.41979,1682.366668,35195.78645,849017.2089,43.0
2018-12-02 07:00:00+00:00,694.251263,2732.541282,285.2726474,13143.41834,93365.60959,103469.1118,2205.311867,98.07909468,43099.49614,232737.1302,52505.96894,5373.930485,5756.464634,13866.27714,167207.5146,33868.05124,14100.90113,694.251263,3017.813929,565620.7983,215176.467,30554.18919,1493.764499,32047.95369,816557.2924,42.1
2018-12-02 07:00:00+00:00,694.251263,2732.541282,285.2726474,13143.41834,93365.60959,103469.1118,2205.311867,98.07909468,43099.49614,232737.1302,52505.96894,5373.930485,5756.464634,13866.27714,167207.5146,33868.05124,14100.90113,694.251263,3017.813929,565620.7983,215176.467,30554.18919,1493.764499,32047.95369,816557.2924,42.1
2018-12-02 07:00:00+00:00,694.251263,2732.541282,285.2726474,13143.41834,93365.60959,103469.1118,2205.311867,98.07909468,43099.49614,232737.1302,52505.96894,5373.930485,5756.464634,13866.27714,167207.5146,33868.05124,14100.90113,694.251263,3017.813929,565620.7983,215176.467,30554.18919,1493.764499,32047.95369,816557.2924,43.0
2018-12-02 08:00:00+00:00,775.0009168,2431.312924,261.4340895,12759.85516,93365.60959,103083.66,2269.32845,106.4265318,44938.12721,228655.6292,49521.87506,5437.205616,5755.166505,15470.25186,164722.8937,35559.64492,17837.11524,775.0009168,2692.747013,561363.1352,218119.6539,30632.28629,1657.120332,32289.40663,815239.9519,43.0
2018-12-02 09:00:00+00:00,751.680968,2451.909811,299.1269058,13316.85589,93365.60959,105568.907,2393.792494,125.4217562,44971.90449,220390.9761,48811.84577,5513.766185,5745.850749,18775.02368,164049.6285,40253.55168,22991.21028,751.680968,2751.036717,558979.9537,227294.3904,30937.17531,2212.517442,33149.69276,822926.7627,44.1
2018-12-02 09:00:00+00:00,751.680968,2451.909811,299.1269058,13316.85589,93365.60959,105568.907,2393.792494,125.4217562,44971.90449,220390.9761,48811.84577,5513.766185,5745.850749,18775.02368,164049.6285,40253.55168,22991.21028,751.680968,2751.036717,558979.9537,227294.3904,30937.17531,2212.517442,33149.69276,822926.7627,44.1
2018-12-02 10:00:00+00:00,665.1220437,2573.586803,494.0661708,13519.88972,93365.60959,108322.5619,2397.257654,129.9169869,44848.73551,215932.779,53063.66978,5569.627692,5741.387649,23029.14166,166097.718,49008.39918,30718.13022,665.1220437,3067.652974,565920.5772,245824.2474,32151.85221,3257.822072,35409.67428,850887.2821,44.1
2018-12-02 10:00:00+00:00,665.1220437,2573.586803,494.0661708,13519.88972,93365.60959,108322.5619,2397.257654,129.9169869,44848.73551,215932.779,53063.66978,5569.627692,5741.387649,23029.14166,166097.718,49008.39918,30718.13022,665.1220437,3067.652974,565920.5772,245824.2474,32151.85221,3257.822072,35409.67428,850887.2821,45.0
2018-12-02 11:00:00+00:00,705.1806018,3622.637677,651.70356,13451.43051,93365.60959,126935.0617,2795.585886,140.5262524,56681.31015,205119.5977,60177.58298,5481.77694,5742.014741,31571.13751,191182.7577,64262.9794,41870.76617,705.1806018,4274.341237,601461.634,297316.5033,38051.61049,4423.930124,42475.54062,946233.2085,46.0
2018-12-02 12:00:00+00:00,713.2893779,5837.281447,1253.378075,14978.84188,94455.6775,143038.7936,3703.887938,151.6476324,93269.1204,195428.9,72334.0211,6385.181701,6653.382538,39840.66884,301655.5865,87461.22834,53322.38766,713.2893779,7090.659521,670240.1231,442439.2025,64257.52915,5734.122616,69991.65176,1190474.936,46.0
